id,name,parent_level1,parent_level2,parent_level3
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches__item__cellule_de_suivi_operationnel_des_projets_et_programmes,Cellule de suivi opérationnel des projets et programmes,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches__item__centre_national_d_assistance_et_de_formation_pour_la_femme,Centre national d'Assistance et de formation pour la Femme,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches__item__service_des_actions_sociales,Service des Actions sociales,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__cabinet_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de__direction_de_l_equite_sociale,Direction de l’Equité sociale,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de__direction_de_l_equite_territoriale,Direction de l’Equité territoriale,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de__direction_du_developpement_communautaire,Direction du Développement communautaire,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions__direction_generale_du_developpement_communautaire_et_de_la_promotion_de
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_la_famille,Direction de la Famille,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_la_promotion_des_droits_et_de_la_protection_des_enfants,Direction de la Promotion des Droits et de la Protection des Enfants,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_la_promotion_et_de_la_protection_des_groupes_vulnerables,Direction de la Promotion et de la Protection des groupes vulnérables,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_la_promotion_et_de_la_protection_des_personnes_handicapees,Direction de la Promotion et de la Protection des Personnes handicapées,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_l_equite_et_de_l_egalite_du_genre,Direction de l’Equité et de l’Egalité du Genre,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale__direction_de_l_evaluation_des_programmes_et_projets,Direction de l’Evaluation des Programmes et projets,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales,L3_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__directions_regionales__direction_generale_de_l_action_sociale
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du contrôle de gestion,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches__item__cellule_des_etudes_de_la_planification_et_suivi_evaluation,"Cellule des Etudes, de la Planification et suivi évaluation",L1_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites,L2_ministere_de_la_famille_de_l_action_sociale_et_des_solidarites__secretariat_general_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__autres_administrations__item__centre_national_d_education_populaire_et_sportive,Centre national d’Education populaire et sportive,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__autres_administrations,
L4_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches__item__cellule_de_communication_et_des_relations_publiques,Cellule de Communication et des relations publiques,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__cabinet_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports__direction_de_la_promotion_de_l_entrepreneuriat_et_des_partenariats,Direction de la Promotion de l’Entrepreneuriat et des Partenariats,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports
L4_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports
L4_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports__direction_des_activites_physiques_et_sportives,Direction des Activités physiques et sportives,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports
L4_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports__direction_des_ressources_humaines_et_de_la_formation,Direction des Ressources humaines et de la Formation,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports
L4_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports__direction_du_sport_de_haut_niveau,Direction du Sport de haut Niveau,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__30direction_generale_des_sports
L4_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse__direction_de_la_protection_sociale_des_jeunes,Direction de la Protection sociale des Jeunes,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse
L4_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse__direction_de_l_education_populaire,Direction de l’Education populaire,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse
L4_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse__direction_des_activites_socio_educatives_et_de_la_vie_associative,Direction des Activités socio-éducatives et de la Vie associative,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__directions,L3_ministere_de_la_jeunesse_et_des_sports__directions__direction_generale_de_la_jeunesse
L4_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de suivi,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des archives et de la Documentation,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches,
L4_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,L1_ministere_de_la_jeunesse_et_des_sports,L2_ministere_de_la_jeunesse_et_des_sports__secretariat_general_et_services_rattaches,
