id,name,direction_id/id
sn_srv_ministere_de_la_justice__cabinet_et_services_rattaches__item__inspection_generale_de_l_administration_de_la_justice,Inspection générale de l’Administration de la Justice,
sn_srv_ministere_de_la_justice__cabinet_et_services_rattaches__item__service_de_communication,Service de Communication,
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_la_dematerialisation_et_de_l_automatisation,Direction de la Dématérialisation et de l’Automatisation,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_la_justice_de_proximite_et_de_la_promotion_de_l_acces_au_droit,Direction de la Justice de Proximité et de la Promotion de l’Accès au Droit,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_la_legislation_et_de_la_protection_sociale,Direction de la Législation et de la Protection sociale,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_la_promotion_de_la_bonne_gouvernance,Direction de la Promotion de la Bonne Gouvernance,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_la_protection_judiciaire,Direction de la Protection judiciaire,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_de_l_adoption_internationale,Direction de l’adoption internationale,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_affaires_civiles_et_du_sceau,Direction des Affaires civiles et du Sceau,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_affaires_criminelles_et_des_graces,Direction des Affaires criminelles et des Grâces,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_droits_humains,Direction des Droits humains,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_ressources_humaines_et_de_la_formation,Direction des Ressources humaines et de la Formation,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_services_judiciaires,Direction des Services judiciaires,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_des_etablissements_de_protection,Direction des établissements de Protection,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__direction_du_suivi_et_de_l_evaluation_des_politiques_de_bonne_gouvernance,Direction du Suivi et de l’Evaluation des Politiques de Bonne Gouvernance,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale__inspection_interne,Inspection interne,sn_dir_ministere_de_la_justice__directions__5direction_generale_de_la_protection_judiciaire_et_sociale
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_de_l_action_medicale_et_sociale,Direction de l'Action médicale et sociale,sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_de_la_reinsertion_sociale,Direction de la Réinsertion sociale,sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_de_la_securite_penitentiaire,Direction de la Sécurité pénitentiaire,sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_des_affaires_juridiques_de_la_planification_des_statistiques_et_des,"Direction des Affaires juridiques, de la Planification, des Statistiques et des",sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_des_finances_du_budget_du_materiel_et_des_infrastructures,"Direction des Finances, du Budget, du Matériel et des Infrastructures",sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__direction_des_ressources_humaines,Direction des Ressources humaines,sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire__inspection_interne_des_services_penitentiaires,Inspection interne des Services pénitentiaires,sn_dir_ministere_de_la_justice__directions__direction_generale_de_l_administration_penitentiaire
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_des_etudes_statistiques_de_la_planification_et_du_suivi_evaluation,"Cellule des Etudes statistiques, de la Planification et du Suivi-Évaluation",
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_d_execution_administrative_et_financiere_du_programme_sectoriel_justice,Cellule d’Exécution administrative et financière du Programme sectoriel Justice,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_genre_et_de_l_equite,Cellule Genre et de l’Equité,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_juridique,Cellule juridique,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__centre_national_des_archives_judiciaires,Centre national des Archives judiciaires,
sn_srv_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__service_des_archives_et_de_la_documentation,Service des Archives et de la Documentation,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__agence_de_construction_des_batiments_et_edifices_publics,Agence de Construction des Bâtiments et édifices publics,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__agence_des_travaux_et_de_gestion_des_routes,Agence des Travaux et de Gestion des Routes,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__centre_de_formation_et_de_perfectionnement_des_travaux_publics,Centre de Formation et de Perfectionnement des Travaux Publics,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_de_developpement_de_la_microfinance_islamique_au_senegal,Fonds de Développement de la Microfinance Islamique au Sénégal,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_d_impulsion_de_la_micro_finance,Fonds d’Impulsion de la Micro Finance,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_national_de_la_microfinance,Fonds national de la Microfinance,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__programme_de_modernisation_des_villes,Programme de Modernisation des Villes,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de communication,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__fonds_d_appui_a_l_economie_sociale_et_solidaire,Fonds d’Appui à l’Economie sociale et solidaire,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__unite_de_coordination_des_programmes_et_projets,Unité de Coordination des programmes et projets,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_la_microfinance_et_de_l_inclusion_financiere,Direction de la Microfinance et de l'Inclusion financière,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_la_promotion_de_l_economie_sociale_et_solidaire,Direction de la Promotion de l'Economie sociale et solidaire,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_des_strategies_et_de_la_prospective,Direction des Stratégies et de la Prospective,
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_des_palais_de_justice_et_autres_edifices,Direction des Constructions des Palais de Justice et autres Édifices,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_du_ministere_de_l_interieur,Direction des Constructions du Ministère de l’Intérieur,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_et_des_equipements_de_l_enseignement_superieur,Direction des Constructions et des Equipements de l’Enseignement supérieur,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_scolaires,Direction des Constructions scolaires,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_infrastructures_sanitaires,Direction des Infrastructures sanitaires,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
sn_srv_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_de_la_planification_routiere_et_de_la_regulation_des_autoroutes,Direction de la Planification routière et de la Régulation des Autoroutes,sn_dir_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
